uwYear,gender,carType,carCat,job,age,nYears,carVal,cover,density,claimSizeMD,age_bucket,age_cluster_code,age_cluster,carVal_cluster_code,carVal_cluster,density_cluster_code,density_cluster,claimNumbMD,Expected_Frequency,Expected_Severity,Expected_Cost,risk_flag
2010,Male,A,Small,Employed,21,0,2770,1,234.675271,,"(17.999, 21.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.6229312351148717,965.5465578663661,601.4691098526084,High Risk
2010,Female,D,Medium,Employed,41,1,48185,1,65.3447011,,"(37.0, 41.0]",1.0,35 - 53,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,1.0,0.3519481670567513,408.8753688124446,143.90293660819304,Low Risk
2010,Male,B,Medium,Unemployed,43,1,6255,0,98.10372854,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.4051771850501645,839.5082582680468,340.14959291141366,Medium Risk
2010,Male,A,Small,Self-employed,28,5,11015,0,33.80619296,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.3079606071325539,786.1937541365934,242.1167058477271,Low Risk
2010,Female,A,Medium,Self-employed,28,1,5390,1,23.9585495,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.2631173092316791,595.8647821163778,156.78233813638207,Low Risk
2010,Male,D,Small,Employed,24,2,12440,0,139.2056697,,"(21.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.5473930365833304,749.0499129964691,410.02470642761665,Medium Risk
2010,Male,C,Large,Unemployed,37,4,28855,1,37.63520484,,"(33.0, 37.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,1.0,0.3649354031479409,638.9162177233828,233.1631474926403,Low Risk
2010,Male,A,Small,Employed,19,10,9775,1,189.9730181,,"(17.999, 21.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.5177023003175514,875.2524749047442,453.120219616816,High Risk
2010,Female,B,Medium,Unemployed,19,5,3795,0,202.5335882,,"(17.999, 21.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.5904516407921756,1150.6304712286153,679.3916496824102,High Risk
2010,Male,C,Small,Employed,22,15,25255,0,150.2239631,,"(21.0, 25.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,1.0,0.5058612345916502,798.8189882933896,404.091559633347,Medium Risk
2010,Male,C,Medium,Unemployed,40,13,24930,0,126.1401885,,"(37.0, 41.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,1.0,0.43942387272675554,791.0144596422458,347.59063723885754,Medium Risk
2010,Male,B,Large,Retired,66,13,39260,1,62.06252553,,"(59.0, 75.0]",2.0,53 - 75,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,1.0,0.1376344106805728,746.7715786869121,102.78146614557416,Low Risk
2010,Female,B,Medium,Housewife,18,5,3190,0,258.9237292,,"(17.999, 21.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.6924077808912915,903.4896768814699,625.5832822276885,High Risk
2010,Male,B,Large,Unemployed,34,6,18590,0,248.5121203,,"(33.0, 37.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.7078839623087353,1168.3046070776327,827.0240944416647,Extreme Risk
2010,Male,B,Medium,Employed,31,1,44345,0,129.6779531,,"(29.0, 33.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",1.0,97 - 193 inh/km²,1.0,0.5284944258493907,805.1779910847278,425.53208010488896,Medium Risk
2010,Male,A,Medium,Unemployed,43,2,13765,1,68.77710211,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.3393718233212325,708.2829156155778,240.37126449973732,Low Risk
2010,Male,D,Medium,Housewife,20,4,12360,0,29.94861261,,"(17.999, 21.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.4630838669267264,586.9359660818642,271.8005768115636,Medium Risk
2010,Male,A,Medium,Employed,19,0,45855,0,33.76301929,,"(17.999, 21.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,1.0,0.45021582632821394,830.1228044020236,373.73442433775136,Medium Risk
2010,Male,E,Large,Self-employed,19,0,14490,0,210.189841,,"(17.999, 21.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.6866918922760029,956.9663054912019,657.1410031621289,High Risk
2010,Male,E,Small,Housewife,22,12,38820,0,88.29014956,,"(21.0, 25.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,1.0,0.5591071165420326,591.1274601561444,330.5035697567171,Medium Risk
2010,Male,B,Medium,Employed,25,1,14605,0,54.19066433,,"(21.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.4130333895406201,766.584008214614,316.62479128051655,Medium Risk
2010,Male,E,Medium,Unemployed,23,6,4685,0,212.4247054,,"(21.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.7303471207111607,1040.7574003885725,760.1141707326266,Extreme Risk
2010,Female,D,Small,Unemployed,50,0,8465,1,30.41139927,,"(45.0, 51.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.2683281703413649,442.1183428993907,118.6328060245497,Low Risk
2010,Male,D,Small,Employed,23,6,12120,1,43.18966881,,"(21.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.392144281465816,546.4521633567145,214.28809095495953,Low Risk
2010,Male,B,Small,Employed,30,6,10110,1,35.43401501,,"(29.0, 33.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.3292078039580151,586.1578660521557,192.96774385574653,Low Risk
2010,Male,B,Medium,Employed,43,4,29720,0,59.63322296,,"(41.0, 45.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,1.0,0.33950332978034464,610.6413774388803,207.3147809421561,Low Risk
2010,Female,B,Small,Housewife,54,5,14080,0,45.411434,,"(51.0, 59.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.2592493070626656,409.97882091301915,106.28672523206887,Low Risk
2010,Male,A,Large,Housewife,24,10,11695,1,100.833778,,"(21.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.4327048097112405,640.8047611510143,277.2793022359065,Medium Risk
2010,Male,E,Large,Housewife,39,9,7920,1,93.38235115,,"(37.0, 41.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.41842107802961304,421.98530315663476,176.5675454594522,Low Risk
2010,Female,D,Medium,Housewife,28,0,16090,1,207.1446249,,"(25.0, 29.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.6282648629296061,546.6762274010833,343.4574650750158,Medium Risk
2010,Male,B,Large,Employed,18,9,18135,0,45.52113373,,"(17.999, 21.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,1.0,0.411136701226142,791.468247311562,325.4016443249119,Medium Risk
2010,Female,A,Small,Employed,39,1,27460,0,237.675525,,"(37.0, 41.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.5582965841890467,790.627463426768,441.40461219721504,High Risk
2010,Male,B,Medium,Self-employed,21,0,17145,0,272.9669948,,"(17.999, 21.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.7220757686717152,1253.2151769972345,904.9163122413377,Extreme Risk
2010,Female,D,Large,Housewife,67,1,2005,0,92.10692821,,"(59.0, 75.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.282070386092448,324.8846409343217,91.64033610385046,Low Risk
2010,Male,A,Medium,Retired,53,0,49125,1,190.0515645,,"(51.0, 59.0]",1.0,35 - 53,2.0,"€31,188 - €49,995",1.0,97 - 193 inh/km²,1.0,0.2970210843381462,1191.5994674478827,353.93016591812767,Medium Risk
2010,Female,A,Medium,Self-employed,27,3,23920,0,201.6569069,,"(25.0, 29.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.47995785513054445,927.904729145297,445.3551635660655,High Risk
2010,Male,D,Small,Employed,24,15,8860,0,29.82213153,,"(21.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.34896049071907587,587.4213329012177,204.98683658806257,Low Risk
2010,Female,B,Large,Unemployed,43,1,26550,1,259.0040603,,"(41.0, 45.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.6464395676237799,823.5157745078686,532.3531812042288,High Risk
2010,Male,B,Large,Employed,40,0,27105,1,113.2248348,,"(37.0, 41.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,1.0,0.41940562403426207,606.2436343506525,254.2619897816344,Medium Risk
2010,Female,E,Medium,Employed,34,2,3445,1,225.1417422,,"(33.0, 37.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.57267596170421,561.903699520825,321.78874150824186,Medium Risk
2010,Male,D,Medium,Housewife,34,2,7065,1,58.60474559,,"(33.0, 37.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.4030017547549923,449.4820607775543,181.14205922424446,Low Risk
2010,Female,E,Large,Employed,23,1,17980,0,103.9493988,,"(21.0, 25.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,1.0,0.4887966785993162,617.470215485555,301.8173904633433,Medium Risk
2010,Male,D,Medium,Employed,40,3,19665,1,211.8309492,,"(37.0, 41.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.5804215326659522,592.2765388566452,343.7700564452594,Medium Risk
2010,Male,A,Small,Self-employed,36,1,20490,0,250.8413259,,"(33.0, 37.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.5934112363013636,1034.9995991487076,614.1803917022503,High Risk
2010,Female,D,Small,Unemployed,42,5,9140,0,239.4551701,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.6034938601591565,777.8843817580007,469.4484483046548,High Risk
2010,Male,E,Large,Unemployed,26,0,3495,0,162.666477,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.6590482344609428,953.1972647212626,628.2029744075481,High Risk
2010,Female,E,Medium,Self-employed,49,8,9800,1,237.675525,,"(45.0, 51.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.47435503475696394,501.96404183529086,238.1091705115255,Low Risk
2010,Male,C,Medium,Unemployed,42,1,5650,1,25.7140109,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.3134462388874819,598.1829967281376,187.49821049087763,Low Risk
2010,Male,B,Small,Employed,28,8,22145,0,293.5560359,,"(25.0, 29.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.7569953734989198,1053.3366004448924,797.3709332738637,Extreme Risk
2010,Male,D,Medium,Housewife,40,0,17870,1,248.5121203,,"(37.0, 41.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.7437711443476396,574.4864747855778,427.2864627635106,Medium Risk
2010,Female,B,Medium,Employed,45,8,22560,1,213.2556548,,"(41.0, 45.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.45648419052775335,566.139368657979,258.4336714277309,Medium Risk
2010,Female,A,Small,Housewife,30,12,35015,0,181.4165594,,"(29.0, 33.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",1.0,97 - 193 inh/km²,1.0,0.5039856022478659,686.5515192507557,346.01208090377946,Medium Risk
2010,Female,D,Small,Unemployed,21,0,16525,0,248.5121203,,"(17.999, 21.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.7604675028004657,1047.8525688333127,796.8578263237224,Extreme Risk
2010,Male,A,Medium,Employed,26,11,1260,1,30.37476431,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.3000618250139612,616.2469311978291,184.9121788344736,Low Risk
2010,Male,B,Large,Employed,27,11,14075,0,157.245582,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.48561003508680406,841.4409898365346,408.6121885979947,Medium Risk
2010,Male,D,Medium,Employed,43,0,12345,0,171.3729361,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.5179258605348421,631.1741258700092,326.9014022885513,Medium Risk
2010,Male,B,Small,Employed,30,0,20795,1,167.9366556,,"(29.0, 33.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,1.0,0.5383834069270471,749.4105954222367,403.47022955065074,Medium Risk
2010,Male,A,Medium,Self-employed,21,0,5200,0,216.4916013,,"(17.999, 21.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.5683127176736157,1182.8133789316134,672.2078858813375,High Risk
2010,Female,C,Medium,Unemployed,29,11,24010,1,25.63801996,,"(25.0, 29.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,1.0,0.3202970307236607,586.2743195064436,187.78192372744866,Low Risk
2010,Male,D,Medium,Employed,43,0,16250,0,45.65564192,,"(41.0, 45.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,1.0,0.3403278402864484,514.3633474931161,175.05216717484018,Low Risk
2010,Male,D,Medium,Employed,40,1,23460,0,284.1301175,,"(37.0, 41.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.7941934773749882,782.9105918836296,621.7824854417701,High Risk
2010,Female,E,Medium,Self-employed,26,0,5935,0,63.50810856,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.3742475597122797,607.3601181031607,227.3030420666699,Low Risk
2010,Female,D,Medium,Unemployed,25,2,6200,0,36.54775004,,"(21.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.3892322829299881,699.4332818551942,272.2420130537111,Medium Risk
2010,Female,C,Large,Self-employed,33,9,9720,0,57.7002938,,"(29.0, 33.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.28313919317607544,589.1501549982418,166.81149954576196,Low Risk
2010,Male,D,Large,Unemployed,46,7,10025,1,44.16537902,,"(45.0, 51.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.3113431458750395,522.1482629263099,162.56728279266457,Low Risk
2010,Male,E,Small,Unemployed,23,10,5905,0,296.4319078,,"(21.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.8832372553897038,1169.6465407106796,1033.075400393362,Extreme Risk
2010,Male,B,Medium,Housewife,20,15,6710,0,124.2334338,,"(17.999, 21.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.4913618137734961,766.7994551164436,376.77597106654423,Medium Risk
2010,Female,E,Medium,Unemployed,35,7,10400,0,183.8950396,,"(33.0, 37.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.5510462863263341,749.1383632012777,412.80991298665253,Medium Risk
2010,Male,C,Medium,Housewife,36,1,12995,1,258.9237292,,"(33.0, 37.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.7420235925781911,666.0778741874411,494.24549714140943,High Risk
2010,Male,D,Medium,Employed,25,0,17150,0,66.46782671,,"(21.0, 25.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,1.0,0.45890238312044995,663.8814562781007,304.6567823954952,Medium Risk
2010,Male,A,Small,Housewife,57,4,16920,0,132.7922667,,"(51.0, 59.0]",2.0,53 - 75,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,1.0,0.3819921792036745,539.3660969887798,206.03363077732445,Low Risk
2010,Male,B,Medium,Employed,29,1,14920,1,71.18027901,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.39689434406447793,644.8862457953993,255.9517035211687,Medium Risk
2010,Male,D,Large,Employed,51,10,10455,0,76.05272599,,"(45.0, 51.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.30280511123545595,465.94101629903054,141.08932126958933,Low Risk
2010,Male,B,Medium,Employed,20,1,4425,0,168.6499611,,"(17.999, 21.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.5745445523348535,982.1461567470345,564.2867239556218,High Risk
2010,Female,B,Medium,Housewife,39,11,11570,1,29.82213153,,"(37.0, 41.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.2688470468621198,400.9307249675992,107.78904140382781,Low Risk
2010,Female,B,Small,Self-employed,54,0,28200,0,162.9324677,,"(51.0, 59.0]",2.0,53 - 75,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,1.0,0.37138129112953966,613.2860020429472,227.76294727038322,Low Risk
2010,Male,D,Large,Unemployed,52,6,8525,1,190.0515645,,"(51.0, 59.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.5009410283825252,618.1129462403924,309.6381349462147,Medium Risk
2010,Male,B,Medium,Employed,30,12,22450,1,91.28099321,,"(29.0, 33.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,1.0,0.3797408258600254,622.9714171125996,236.56768042152893,Low Risk
2010,Male,C,Large,Employed,20,3,9705,0,56.04309848,,"(17.999, 21.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.4350210262195586,745.763648213999,324.42286756329577,Medium Risk
2010,Female,A,Small,Self-employed,27,8,14360,0,84.9609991,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.31597764426769775,748.4187195649876,236.4835839339915,Low Risk
2010,Male,E,Large,Employed,24,0,17480,0,41.2451199,,"(21.0, 25.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,1.0,0.4597484813819632,630.2208437604204,289.7430758541128,Medium Risk
2010,Male,A,Large,Housewife,28,2,46410,1,76.50537468,,"(25.0, 29.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",0.0,14 - 97 inh/km²,1.0,0.46978319673977564,610.2967040868647,286.70713660567617,Medium Risk
2010,Female,B,Large,Self-employed,44,10,4545,1,140.4108252,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.3009225707809075,546.6226834189404,164.49110314158568,Low Risk
2010,Female,D,Medium,Unemployed,46,14,7515,1,270.874006,,"(45.0, 51.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.5724889925132722,640.4659779834845,366.65972247479266,Medium Risk
2010,Female,C,Medium,Employed,29,0,5485,0,270.874006,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.6616052856629541,844.4379303259402,558.6845981179274,High Risk
2010,Female,A,Medium,Self-employed,27,9,44790,0,284.9991194,,"(25.0, 29.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",2.0,193 - 297 inh/km²,1.0,0.612134976980149,1031.3246458867136,631.3098883689237,High Risk
2010,Male,A,Small,Employed,27,0,19335,0,232.9029787,,"(25.0, 29.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.6547053730584577,1040.4362723095303,681.179217805962,High Risk
2010,Female,D,Medium,Employed,39,0,8975,1,24.01754355,,"(37.0, 41.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.280060010194689,393.7527944144944,110.27441161791059,Low Risk
2010,Male,B,Medium,Unemployed,60,2,21450,0,132.7922667,,"(59.0, 75.0]",2.0,53 - 75,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,1.0,0.40003410724608585,717.1498734361752,286.8844093816838,Medium Risk
2010,Male,D,Medium,Self-employed,45,4,18560,0,270.874006,,"(41.0, 45.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.6451269139298808,769.8341810076253,496.6407494311865,High Risk
2010,Male,D,Small,Unemployed,43,0,12600,1,248.5121203,,"(41.0, 45.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.710715047046195,782.4929912547874,556.1295430929641,High Risk
2010,Female,A,Medium,Housewife,32,3,2865,0,297.3851697,,"(29.0, 33.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.6986404772640795,846.3015746344603,591.2605360119613,High Risk
2010,Male,C,Large,Housewife,33,4,35310,1,270.7883545,,"(29.0, 33.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",2.0,193 - 297 inh/km²,1.0,0.8152454793390267,694.0908664841762,565.8544411517327,High Risk
2010,Female,D,Medium,Employed,33,5,28585,1,37.74768396,,"(29.0, 33.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,1.0,0.321312173226714,422.7743723687659,135.8425523703682,Low Risk
2010,Male,D,Medium,Employed,45,6,25635,1,37.76157765,,"(41.0, 45.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,1.0,0.30002159057017663,413.28605547819336,123.99473972504184,Low Risk
2010,Male,A,Small,Employed,27,8,22665,0,222.735365,,"(25.0, 29.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.590787427320744,983.230291595079,580.8800944352816,High Risk
2010,Male,A,Small,Housewife,22,8,7970,0,61.51657295,,"(21.0, 25.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.41786053815144875,723.9052867979439,302.49145271206766,Medium Risk
2010,Male,C,Medium,Unemployed,22,3,15200,0,25.28528423,,"(21.0, 25.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",0.0,14 - 97 inh/km²,1.0,0.4345816182204925,880.4488613259523,382.62689091542234,Medium Risk
2010,Female,E,Large,Unemployed,20,2,36150,0,212.4247054,,"(17.999, 21.0]",0.0,18 - 35,2.0,"€31,188 - €49,995",2.0,193 - 297 inh/km²,1.0,0.7699002612203603,967.5609255343973,744.925409315546,Extreme Risk
2010,Male,A,Medium,Self-employed,39,0,9895,1,110.9836779,,"(37.0, 41.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.3452714019430097,686.2572951348326,236.94501838482142,Low Risk
2010,Male,B,Small,Self-employed,29,1,9945,0,20.85122582,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.31994805397583304,749.721718143936,239.8720047435703,Low Risk
2010,Male,E,Medium,Housewife,29,1,1605,0,208.8164363,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.7301259979798843,697.271606644132,509.09612766408424,High Risk
2010,Male,A,Large,Housewife,23,11,19275,0,285.6217445,,"(21.0, 25.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.7626517946654947,1014.5304435638689,773.733463526765,Extreme Risk
2010,Male,E,Large,Housewife,30,3,5125,0,183.8950396,,"(29.0, 33.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.6666118071608191,654.788253284111,436.48958082939737,High Risk
2010,Male,B,Medium,Housewife,40,1,42600,1,107.8170529,,"(37.0, 41.0]",1.0,35 - 53,2.0,"€31,188 - €49,995",1.0,97 - 193 inh/km²,1.0,0.4737385061543699,538.22093214143,254.97598037369355,Medium Risk
2010,Male,A,Large,Housewife,65,14,7790,1,156.1042255,,"(59.0, 75.0]",2.0,53 - 75,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.3267454104883251,415.149694827305,135.64825745045067,Low Risk
2010,Female,B,Small,Employed,20,10,14180,0,171.3729361,,"(17.999, 21.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.4848456019551214,828.2906572607435,401.5930823133883,Medium Risk
2010,Female,A,Small,Employed,21,6,28675,0,275.0923407,,"(17.999, 21.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.6571737649173577,1022.525205572217,671.976739068789,High Risk
2010,Male,E,Medium,Retired,73,12,26995,1,161.4389472,,"(59.0, 75.0]",2.0,53 - 75,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,1.0,0.21413661525141464,668.060273315282,143.05616571166945,Low Risk
2010,Male,B,Medium,Employed,39,2,19915,1,144.998902,,"(37.0, 41.0]",1.0,35 - 53,1.0,"€15,076 - €31,188",1.0,97 - 193 inh/km²,1.0,0.4502529874208756,639.89244759115,288.1134861559714,Medium Risk
2010,Male,C,Small,Unemployed,28,13,10185,0,20.86448407,,"(25.0, 29.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",0.0,14 - 97 inh/km²,1.0,0.34928886165344564,772.3749351155365,269.7819618561597,Medium Risk
2010,Male,A,Medium,Employed,31,2,5615,0,181.4165594,,"(29.0, 33.0]",0.0,18 - 35,0.0,"€1,000 - €15,076",1.0,97 - 193 inh/km²,1.0,0.5116934049666153,901.8114327075738,461.4509626399601,High Risk
2010,Female,B,Small,Self-employed,29,4,15855,0,284.2162652,,"(25.0, 29.0]",0.0,18 - 35,1.0,"€15,076 - €31,188",2.0,193 - 297 inh/km²,1.0,0.6110170141569637,995.8720104746004,608.4947423226829,High Risk
2010,Male,B,Small,Employed,37,6,5210,1,207.1446249,,"(33.0, 37.0]",1.0,35 - 53,0.0,"€1,000 - €15,076",2.0,193 - 297 inh/km²,1.0,0.5124866882187116,711.2709938660643,364.5169160724508,Medium Risk
